Command main.py play --no-gui --agents imitation_agent rule_based_agent rule_based_agent rule_based_agent --train 1 --scenario coin-heaven --n-rounds 20001
Game 120, Game Loss 0.06438252329826355, Mean Loss 0.10180826485157013, Actions 9, Mean reward -642.5, Reward -400, Record 200
Game 121, Game Loss 0.11106458306312561, Mean Loss 0.10188475996255875, Actions 9, Mean reward -638.8429752066115, Reward -200, Record 200
Game 122, Game Loss 0.020625503733754158, Mean Loss 0.10121870040893555, Actions 5, Mean reward -636.8852459016393, Reward -400, Record 200
Game 123, Game Loss 0.07413958758115768, Mean Loss 0.10099854320287704, Actions 23, Mean reward -636.5853658536586, Reward -600, Record 200
Game 124, Game Loss 0.2053268849849701, Mean Loss 0.10183990746736526, Actions 11, Mean reward -633.0645161290323, Reward -200, Record 200
Game 125, Game Loss 0.05137547478079796, Mean Loss 0.10143619030714035, Actions 16, Mean reward -633.6, Reward -700, Record 200
Game 126, Game Loss 0.029719989746809006, Mean Loss 0.10086701065301895, Actions 5, Mean reward -630.1587301587301, Reward -200, Record 200
Game 127, Game Loss 0.017266450449824333, Mean Loss 0.10020873695611954, Actions 6, Mean reward -629.1338582677165, Reward -500, Record 200
Game 128, Game Loss 0.044107820838689804, Mean Loss 0.0997704491019249, Actions 9, Mean reward -628.90625, Reward -600, Record 200
Game 129, Game Loss 0.009389558807015419, Mean Loss 0.09906982630491257, Actions 5, Mean reward -627.1317829457364, Reward -400, Record 200
Game 130, Game Loss 0.10246898978948593, Mean Loss 0.09909597784280777, Actions 11, Mean reward -626.9230769230769, Reward -600, Record 200
Game 131, Game Loss 0.1133594810962677, Mean Loss 0.09920486062765121, Actions 16, Mean reward -624.4274809160305, Reward -300, Record 200
Game 132, Game Loss 0.10935065150260925, Mean Loss 0.09928171336650848, Actions 6, Mean reward -621.969696969697, Reward -300, Record 200
Game 133, Game Loss 0.038820087909698486, Mean Loss 0.09882711619138718, Actions 8, Mean reward -621.0526315789474, Reward -500, Record 200
Game 134, Game Loss 0.08090834319591522, Mean Loss 0.09869340062141418, Actions 11, Mean reward -620.8955223880597, Reward -600, Record 200
Game 135, Game Loss 0.09632578492164612, Mean Loss 0.09867586195468903, Actions 6, Mean reward -618.5185185185185, Reward -300, Record 200
Game 136, Game Loss 0.14276041090488434, Mean Loss 0.09900001436471939, Actions 8, Mean reward -613.2352941176471, Reward 100, Record 200
Game 137, Game Loss 0.08142019808292389, Mean Loss 0.09887169301509857, Actions 6, Mean reward -610.948905109489, Reward -300, Record 200
Game 138, Game Loss 0.033299706876277924, Mean Loss 0.09839653223752975, Actions 5, Mean reward -606.5217391304348, Reward 0, Record 200
Game 139, Game Loss 0.08321880549192429, Mean Loss 0.09828733652830124, Actions 37, Mean reward -612.2302158273382, Reward -1400, Record 200
Game 140, Game Loss 0.07897471636533737, Mean Loss 0.0981493890285492, Actions 13, Mean reward -612.1428571428571, Reward -600, Record 200
Game 141, Game Loss 0.03721490129828453, Mean Loss 0.09771723300218582, Actions 10, Mean reward -612.7659574468086, Reward -700, Record 200
Game 142, Game Loss 0.09118697047233582, Mean Loss 0.09767124056816101, Actions 14, Mean reward -613.3802816901408, Reward -700, Record 200
Game 143, Game Loss 0.056325990706682205, Mean Loss 0.09738211333751678, Actions 20, Mean reward -618.1818181818181, Reward -1300, Record 200
Game 144, Game Loss 0.06218229606747627, Mean Loss 0.09713766723871231, Actions 6, Mean reward -614.5833333333334, Reward -100, Record 200
Game 145, Game Loss 0.10024943947792053, Mean Loss 0.09715913236141205, Actions 10, Mean reward -612.4137931034483, Reward -300, Record 200
Game 146, Game Loss 0.0749150961637497, Mean Loss 0.09700676798820496, Actions 8, Mean reward -608.9041095890411, Reward -100, Record 200
Game 147, Game Loss 0.06057530641555786, Mean Loss 0.09675893932580948, Actions 26, Mean reward -606.8027210884354, Reward -300, Record 200
